stage_name,i,x[m],dx[m],qprime[MW/m],UA_prime[MW/K/m],gas_P[kPa],gas_T[°C],gas_h[kJ/kg],water_P[kPa],water_T[°C],water_h[kJ/kg],gas_eps[-],water_x[-],boiling,gas_V[m/s],Re_gas[-],h_gas[W/m^2/K],water_V[m/s],Re_water[-],h_water[W/m^2/K],dP_fric[kPa],dP_minor[kPa],dP_total[kPa],water_dP_fric[kPa],water_dP_minor[kPa],water_dP_total[kPa],water_cp[kJ/kg/K],water_mu[Pa*s],water_k[W/m/K],water_rho[kg/m^3]
HX_1,37,3.6832452830188678,0.09954716981132075,0.2518538056528223,0.00029811961663867514,101.32180857681234,1023.1619795087662,1207.2101821694146,1000.0,179.88563239146663,762.6828443354104,0.4164424644307735,0.0,true,5.4029221201568465,40355.04513853949,74.98999380745379,,,25438.1532955325,-6.0304666774348585e-06,-0.0,-6.0304666774348585e-06,,,,,,,
HX_1,38,3.7827924528301886,0.09954716981132075,0.24556721475819177,0.0002936787692737792,101.32180254634567,1014.5775126863581,1195.7763420163417,1000.0,179.88563239146663,762.6828443354104,0.41589761641027156,0.0,true,5.3671430852315964,40538.50630312907,73.75972643015001,,,25010.74203721791,-5.9844534945141745e-06,-0.0,-5.9844534945141745e-06,,,,,,,
HX_1,39,3.8823396226415094,0.09954716981132075,0.23954324682185188,0.00028939044994796424,101.32179656189216,1006.1971731042732,1184.6279050367814,1000.0,179.88563239146663,762.6828443354104,0.41536191993519456,0.0,true,5.332214829340072,40719.682099457525,72.57529986449177,,,24597.793412966785,-5.939580107068084e-06,-0.0,-5.939580107068084e-06,,,,,,,
HX_1,40,3.98188679245283,0.09954716981132075,0.23376653653965931,0.00028524680116482005,101.32179062231205,998.0126457787838,1173.7529484848483,1000.0,179.88563239146663,762.6828443354104,0.4148350640957108,0.0,true,5.298102696563163,40898.64199073292,71.4341628353213,,,24198.571103531314,-5.895798987941448e-06,-0.0,-5.895798987941448e-06,,,,,,,
HX_1,41,4.081433962264151,0.09954716981132075,0.22822286747159634,0.0002812405003738133,101.32178472651307,990.0160950477745,1163.1402471797803,1000.0,179.88563239146663,762.6828443354104,0.41431675395420453,0.0,true,5.264774028741082,41075.452066806356,70.33395112813594,,,23812.38845638676,-5.853065392728442e-06,-0.0,-5.853065392728442e-06,,,,,,,
HX_1,42,4.1809811320754715,0.09954716981132075,0.2228990680588309,0.00027736471503510117,101.32177887344768,982.2001290782645,1152.7792213489813,1000.0,179.88563239146663,762.6828443354104,0.4138067094587884,0.0,true,5.2321980175446345,41250.175265178936,69.27247070667805,,,23438.60434205621,-5.811337151322266e-06,-0.0,-5.811337151322266e-06,,,,,,,
HX_1,43,4.280528301886792,0.09954716981132075,0.2177829186327193,0.00027361306214553185,101.32177306211054,974.557767564415,1142.659889191753,1000.0,179.88563239146663,762.6828443354104,0.4133046644480908,0.0,true,5.200345569844057,41422.87157395152,68.24768262824958,,,23076.619419936094,-5.770574478375241e-06,-0.0,-5.770574478375241e-06,,,,,,,
HX_1,44,4.380075471698113,0.09954716981132075,0.21286306809266362,0.0002699795717175403,101.32176729153605,967.0824122804828,1132.7728236647006,1000.0,179.88563239146663,762.6828443354104,0.4128103657382508,0.0,true,5.169189184976974,41593.59821847755,67.25768953732093,,,22725.87276708737,-5.730739800665207e-06,-0.0,-5.730739800665207e-06,,,,,,,
HX_1,45,4.479622641509434,0.09954716981132075,0.2081289594657924,0.00026645865405283236,101.32176156079625,959.767820794246,1123.1091138432496,1000.0,179.88563239146663,762.6828443354104,0.4123235723241987,0.0,true,5.138702845188866,41762.40981933391,66.30072362566449,,,22385.838854616195,-5.691797602803534e-06,-0.0,-5.691797602803534e-06,,,,,,,
HX_1,46,4.579169811320755,0.09954716981132075,0.20357076156313614,0.00026304506898330035,101.32175586899865,952.6080800517149,1113.6603264714133,1000.0,179.88563239146663,762.6828443354104,0.41184405448638295,0.0,true,5.10886190553701,41929.358592981516,65.37513550270776,,,22056.024711000613,-5.653714273608853e-06,-0.0,-5.653714273608853e-06,,,,,,,
HX_1,47,4.678716981132076,0.09954716981132075,0.19917930943077983,0.00025973389964724185,101.32175021528438,945.5975857095874,1104.4184754283115,1000.0,179.88563239146663,762.6828443354104,0.4113715932022778,0.0,true,5.0796430077504775,42094.4944558144,64.47938462752293,,,21735.967487597354,-5.616457984295172e-06,-0.0,-5.616457984295172e-06,,,,,,,
HX_1,48,4.7782641509433965,0.09954716981132075,0.19494604934835294,0.00025652052757300497,101.3217445988264,938.7310208558912,1095.3759906701955,1000.0,179.88563239146663,762.6828443354104,0.41090597944914087,0.0,true,5.051023991540112,42257.865173777005,63.612030377447866,,,21425.23216121204,-5.579998564467796e-06,-0.0,-5.579998564467796e-06,,,,,,,
HX_1,49,4.8778113207547165,0.09954716981132075,0.19086298937266624,0.0002534006102783515,101.32173901882783,932.0033370387256,1086.5256904812336,1000.0,179.88563239146663,762.6828443354104,0.41044701359789737,0.0,true,5.022983815528412,42419.51648777104,62.771724049002046,,,21123.409459016406,-5.544307391376565e-06,-0.0,-5.544307391376565e-06,,,,,,,
HX_1,50,4.977358490566037,0.09954716981132075,0.1869226545809509,0.0002503700608644398,101.32173347452043,925.4097368188035,1077.8607559695472,1000.0,179.88563239146663,762.6828443354104,0.40999450485255196,0.0,true,4.995502484530455,42579.49222990161,61.957201616759505,,,20830.113968742135,-5.509357288146737e-06,-0.0,-5.509357288146737e-06,,,,,,,
HX_1,51,5.076905660377358,0.09954716981132075,0.18311804648918542,0.000247425029398302,101.32172796516315,918.9456577017285,1069.374707595147,1000.0,179.88563239146663,762.6828443354104,0.4095482707310354,0.0,true,4.9685609825854105,42737.83443137309,61.167277167276005,,,20544.98241368261,-5.475122430132619e-06,-0.0,-5.475122430132619e-06,,,,,,,
HX_1,52,5.176452830188679,0.09954716981132075,0.1794426061999443,0.00024456188590327193,101.32172249004071,912.6067573220056,1061.0613835402291,1000.0,179.88563239146663,762.6828443354104,0.40910813658385237,0.0,true,4.9421412112051195,42894.583422756274,60.40083693570105,,,20267.67207583255,-5.441578258634444e-06,-0.0,-5.441578258634444e-06,,,,,,,
HX_1,53,5.276,0.0,0.0,0.0,101.32171704846246,906.3888997643925,1052.9149197525041,1000.0,179.88563239146663,762.6828443354104,0.4086739351472629,0.0,true,4.916225932363027,43049.77792726399,0.0,,,0.0,0.0,0.0,0.0,,,,,,,
HX_2,54,5.276,0.04,0.2433912452522228,0.00030902496110519714,101.32171704846246,906.3888997643925,1052.9149197525041,1000.0,179.88563239146663,762.6828443354104,0.42550225611208603,0.0,true,3.763985479465441,37668.55568635599,65.768128211181,,,23171.365726413624,-1.1478489228695412e-06,-3.0786808173037355e-05,-3.19346570959069e-05,,,,,,,
HX_2,55,5.316,0.04,0.20727903253103994,0.0002809507693851589,101.32168511380536,902.9974611822405,1048.4749543104049,1000.0,179.88563239146663,762.6828443354104,0.42526837106656756,0.0,true,3.7531643609131593,37743.15530614224,60.64784905416969,,,20545.253183295088,-1.1440370139795403e-06,-3.069829887806152e-05,-3.184233589204105e-05,,,,,,,
HX_2,56,5.356,0.04,0.20056732200936261,0.0002777266568845549,101.32165327146946,900.1077609986443,1044.6937511682347,1000.0,179.88563239146663,762.6828443354104,0.42506850165555476,0.0,true,3.743944313057025,37807.017801450034,59.99042812073113,,,20020.47136380156,-1.1407904537867235e-06,-3.0622885238385795e-05,-3.176367569217252e-05,,,,,,,
HX_2,57,5.396,0.04,0.19827979692382985,0.0002761561664919633,101.32162150779376,897.3103521016532,1041.0349836656073,1000.0,179.88563239146663,762.6828443354104,0.4248745032920115,0.0,true,3.7350187642926036,37869.10494293599,59.62983858464189,,,19858.749319012735,-1.1376487805837392e-06,-3.054988039839679e-05,-3.168752917898053e-05,,,,,,,
HX_2,58,5.436,0.04,0.1964484782273443,0.0002747122052962182,101.32158982026459,894.5436087523661,1037.4179454056114,1000.0,179.88563239146663,762.6828443354104,0.4246821341261353,0.0,true,3.726191063015241,37930.76895678862,59.29306744881333,,,19734.912941801962,-1.1345427013405112e-06,-3.047767588344376e-05,-3.161221858478427e-05,,,,,,,
HX_2,59,5.476,0.04,0.19468021981392802,0.0002732930437312207,101.321558208046,891.801199076183,1033.8343142294113,1000.0,179.88563239146663,762.6828443354104,0.4244909664081229,0.0,true,3.7174410039112504,37992.14501803545,58.96197183848943,,,19615.641315760568,-1.1314650747287698e-06,-3.040610642798041e-05,-3.1537571502709184e-05,,,,,,,
HX_2,60,5.516,0.04,0.19294127063168387,0.0002718917183832844,101.3215266704745,889.0822717132704,1030.2829397855353,1000.0,179.88563239146663,762.6828443354104,0.42430095127230283,0.0,true,3.7087658703472997,38053.24722022231,58.63528710347844,,,19498.051766051645,-1.1284149178082082e-06,-3.0335149811817594e-05,-3.14635647296258e-05,,,,,,,
HX_2,61,5.556,0.04,0.19122848738291628,0.000270507479630444,101.32149520690977,886.3864453509588,1026.7632874122967,1000.0,179.88563239146663,762.6828443354104,0.42411207220903735,0.0,true,3.7001644456396754,38114.07932866613,58.31285214746606,,,19381.893535260417,-1.1253917762691753e-06,-3.0264796083320735e-05,-3.1390187859589913e-05,,,,,,,
HX_2,62,5.596,0.04,0.18954113291223026,0.00026913998610682705,101.32146381672193,883.7133818294329,1023.2748797883347,1000.0,179.88563239146663,762.6828443354104,0.423924315467048,0.0,true,3.691635650806144,38174.64425516447,57.9945789176572,,,19267.124181428302,-1.122395244940288e-06,-3.0195036417158465e-05,-3.131743166209875e-05,,,,,,,
HX_2,63,5.636,0.04,0.18787866201005712,0.0002677889296271395,101.32143249929025,881.0627525872122,1019.8172530395452,1000.0,179.88563239146663,762.6828443354104,0.4237376677274258,0.0,true,3.6831784374912657,38234.94480305153,57.680386025038466,,,19153.717390338825,-1.1194249300940755e-06,-3.012586223850553e-05,-3.1245287168599606e-05,,,,,,,
HX_2,64,5.676,0.04,0.18624055643836862,0.00026645401109323674,101.32140125400308,878.4342360024631,1016.3899532375862,1000.0,179.88563239146663,762.6828443354104,0.423552115925235,0.0,true,3.6747917794823954,38294.98372371428,57.370194467336034,,,19041.648568538632,-1.1164804464421792e-06,-3.005726515364945e-05,-3.117374560009163e-05,,,,,,,
HX_2,65,5.716,0.04,0.1846263126960243,0.0002651349387683401,101.32137008025748,875.82751703664,1012.9925359078627,1000.0,179.88563239146663,762.6828443354104,0.42336764723134723,0.0,true,3.666474671572571,38354.76372166922,57.06392729772243,,,18930.893789516795,-1.1135614167153723e-06,-2.9989236940689762e-05,-3.1102798357405136e-05,,,,,,,
HX_2,66,5.756,0.04,0.1830354407478381,0.0002638314279643165,101.32133897745912,873.2422870482784,1009.6245657606933,1000.0,179.88563239146663,762.6828443354104,0.4231842490459323,0.0,true,3.658226128966368,38414.287455916536,56.76150954306656,,,18821.429703669004,-1.110667471435198e-06,-2.9921769544678354e-05,-3.1032437016113554e-05,,,,,,,
HX_2,67,5.795999999999999,0.04,0.1814674635328923,0.00026254320082398213,101.3213079450221,870.6782436238558,1006.2856164456622,1000.0,179.88563239146663,762.6828443354104,0.42300190899291834,0.0,true,3.650045186740213,38473.55754100688,56.462868139948824,,,18713.233516302724,-1.1077982487054321e-06,-2.9854855073205125e-05,-3.096265332191056e-05,,,,,,,
HX_2,68,5.836,0.04,0.17992191654137363,0.0002612699861163534,101.32127698236877,868.1350904148545,1002.9752703149439,1000.0,179.88563239146663,762.6828443354104,0.42282061491467116,0.0,true,3.641930899322493,38532.576548055986,56.16793187400747,,,18606.28297085729,-1.1049533940112142e-06,-2.9788485792145704e-05,-3.089343918615692e-05,,,,,,,
HX_2,69,5.8759999999999994,0.04,0.17839834741085467,0.00026001151903952245,101.3212460889296,865.6125369800958,999.6931181943438,1000.0,179.88563239146663,762.6828443354104,0.4226403548668326,0.0,true,3.633882339990471,38591.347005733114,55.87663132163453,,,18500.556333015986,-1.1021325600247011e-06,-2.972265412154652e-05,-3.0824786681571226e-05,,,,,,,
HX_2,70,5.9159999999999995,0.04,0.17689631553810944,0.00025876754103056884,101.32121526414292,863.1102986331097,996.4387591617043,1000.0,179.88563239146663,762.6828443354104,0.422461117113315,0.0,true,3.625898600383294,38649.87140121909,55.58889879387276,,,18396.03237539888,-1.099335406417012e-06,-2.9657352631641583e-05,-3.07566880380586e-05,,,,,,,
HX_2,71,5.9559999999999995,0.04,0.17541539170556444,0.00025753779958217706,101.32118450745487,860.6280962943316,993.2118003323905,1000.0,179.88563239146663,762.6828443354104,0.4222828901214387,0.0,true,3.6179787900303717,38708.152181135396,55.304668282408585,,,18292.690362793175,-1.0965615996761823e-06,-2.9592574038994914e-05,-3.0689135638671095e-05,,,,,,,
HX_2,72,5.9959999999999996,0.04,0.17395515772175427,0.0002563220480657061,101.32115381831923,858.1656563479575,990.0118566515949,1000.0,179.88563239146663,762.6828443354104,0.4221056625572136,0.0,true,3.610122035894644,38766.19175245171,55.023875407575666,,,18190.510037899086,-1.0938108129308914e-06,-2.9528311202764817e-05,-3.062212201569571e-05,,,,,,,
HX_2,73,6.036,0.04,0.1725152060751684,0.00025512004556043337,101.32112319619722,855.7227105032799,986.8385506931986,1000.0,179.88563239146663,762.6828443354104,0.4219294232807571,0.0,true,3.6023274819301347,38823.99248336145,54.7464573682781,,,18089.471607569718,-1.0910827257798e-06,-2.9464557121084933e-05,-3.0555639846864736e-05,,,,,,,
HX_2,74,6.076,0.0,0.0,0.0,101.32109264055737,853.2989956603384,983.6915124649436,1000.0,179.88563239146663,762.6828443354104,0.42175416134184307,0.0,true,3.5945942886532674,38881.5567041389,0.0,,,0.0,0.0,0.0,0.0,,,,,,,
