stage_name,i,x[m],dx[m],qprime[MW/m],UA_prime[MW/K/m],gas_P[kPa],gas_T[°C],gas_h[kJ/kg],water_P[kPa],water_T[°C],water_h[kJ/kg],gas_eps[-],water_x[-],boiling,gas_V[m/s],Re_gas[-],h_gas[W/m^2/K],water_V[m/s],Re_water[-],h_water[W/m^2/K],dP_fric[kPa],dP_minor[kPa],dP_total[kPa],water_dP_fric[kPa],water_dP_minor[kPa],water_dP_total[kPa],water_cp[kJ/kg/K],water_mu[Pa*s],water_k[W/m/K],water_rho[kg/m^3]
HX_1,0,0.0,0.09954716981132075,1.0992457350045632,0.0006318982872868925,101.325,1981.2459839107391,2612.28925950519,1000.0,179.88563239146663,762.6828443354104,0.4831288761266683,0.0,true,7.726074738189995,22804.301944378087,603.5816734455216,,,67703.22505923208,-8.035223661328765e-06,-0.0022463414634468198,-0.0022543766871081484,,,,,,,
HX_1,1,0.09954716981132075,0.09954716981132075,1.0762989737120607,0.0006083308526323231,101.3227456233129,1940.2963679689433,2551.166790048505,1000.0,179.88563239146663,762.6828443354104,0.4817944039728276,0.0,true,7.585904465600193,23084.308951050927,527.505186950981,,,67362.8396813679,-7.866461004079734e-06,-0.0,-7.866461004079734e-06,,,,,,,
HX_1,2,0.1990943396226415,0.09954716981132075,1.030556957937104,0.0005967285605272923,101.3227377568519,1900.1093941338272,2491.3202525073125,1000.0,179.88563239146663,762.6828443354104,0.4804568305254161,0.0,true,7.4481765907616495,23367.913499869494,492.00736950321465,,,65415.321585410384,-7.701158016614428e-06,-0.0,-7.701158016614428e-06,,,,,,,
HX_1,3,0.2986415094339623,0.09954716981132075,0.9894673929901923,0.0005863118066301864,101.32273005569387,1861.540724504614,2434.017154411059,1000.0,179.88563239146663,762.6828443354104,0.4791438145746917,0.0,true,7.315994921799574,23648.729525507493,462.37684882769105,,,63650.45327650055,-7.542976217485442e-06,-0.0,-7.542976217485442e-06,,,,,,,
HX_1,4,0.398188679245283,0.09954716981132075,0.9505048997120854,0.0005759547949294765,101.32272251271765,1824.4234574538682,2378.9988008432406,1000.0,179.88563239146663,762.6828443354104,0.4778521590306064,0.0,true,7.18878745716996,23927.366689859107,435.3032010349858,,,61959.63523262842,-7.3911828762042304e-06,-0.0,-7.3911828762042304e-06,,,,,,,
HX_1,5,0.49773584905660373,0.09954716981132075,0.9130951841738942,0.0005655659613575139,101.32271512153477,1788.6844633141109,2326.1469180921936,1000.0,179.88563239146663,762.6828443354104,0.47658157859357597,0.0,true,7.066303569578533,24203.81890215717,410.31354843339165,,,60315.256086041176,-7.2454356995746815e-06,-0.0,-7.2454356995746815e-06,,,,,,,
HX_1,6,0.5972830188679246,0.09954716981132075,0.8771445165273989,0.0005551611203651094,101.32270787609907,1754.2718355370766,2275.3751654908947,1000.0,179.88563239146663,762.6828443354104,0.47533238938081757,0.0,true,6.948365367279477,24477.946756522273,387.21570162239595,,,58713.945982945945,-7.105482603402415e-06,-0.0,-7.105482603402415e-06,,,,,,,
HX_1,7,0.6968301886792453,0.09954716981132075,0.842621751515482,0.0005447667525933805,101.32270077061648,1721.1369376700918,2226.6024141276202,1000.0,179.88563239146663,762.6828443354104,0.4741049133844486,0.0,true,6.834806165639247,24749.604496202657,365.85574132134786,,,57155.65578464893,-6.971087710825178e-06,-0.0,-6.971087710825178e-06,,,,,,,
HX_1,8,0.796377358490566,0.09954716981132075,0.8095005763786441,0.000534409577024922,101.32269379952876,1689.2320449663926,2179.7492676629913,1000.0,179.88563239146663,762.6828443354104,0.472899397571365,0.0,true,6.725462404490931,25018.65829032573,346.0939480980031,,,55640.62792716923,-6.842021570888696e-06,-0.0,-6.842021570888696e-06,,,,,,,
HX_1,9,0.8959245283018867,0.09954716981132075,0.7777527640527598,0.0005241151654228987,101.32268695750719,1658.5101473294158,2134.7377912798197,1000.0,179.88563239146663,762.6828443354104,0.4717160068252553,0.0,true,6.620172972793632,25284.988735302155,327.80170578374043,,,54169.02550392302,-6.718060242936863e-06,-0.0,-6.718060242936863e-06,,,,,,,
