stage_name,i,x[m],dx[m],qprime[MW/m],UA_prime[MW/K/m],gas_P[kPa],gas_T[°C],gas_h[kJ/kg],water_P[kPa],water_T[°C],water_h[kJ/kg],gas_eps[-],water_x[-],boiling,gas_V[m/s],Re_gas[-],h_gas[W/m^2/K],water_V[m/s],Re_water[-],h_water[W/m^2/K],dP_fric[kPa],dP_minor[kPa],dP_total[kPa],water_dP_fric[kPa],water_dP_minor[kPa],water_dP_total[kPa],water_cp[kJ/kg/K],water_mu[Pa*s],water_k[W/m/K],water_rho[kg/m^3]
HX_1,0,0.0,0.09954716981132075,2.486825758906801,0.0013117545013059083,101.325,1981.2459839107391,2612.28925950519,400.0,143.6125329983828,604.7234741531466,0.4831288761266683,0.0,true,7.726074738189995,22804.301944378087,490.79431585534627,,,106372.83254903971,-8.035223661328765e-06,-0.0022463414634468198,-0.0022543766871081484,,,,,,,
HX_1,1,0.09954716981132075,0.09954716981132075,1.9413181919348759,0.0010704363484309951,101.3227456233129,1888.4691098349526,2474.0117782752577,400.0,143.6125329983828,604.7234741531466,0.48006363522435713,0.0,true,7.408282529687099,23451.75522844115,365.45946166609394,,,90253.59447495083,-7.653368672896649e-06,-0.0,-7.653368672896649e-06,,,,,,,
HX_1,2,0.1990943396226415,0.09954716981132075,1.6461746045674093,0.0009668747995629971,101.32273796994423,1815.6863208156788,2366.066704565619,400.0,143.6125329983828,604.7234741531466,0.4775440289901325,0.0,true,7.158842518250186,23994.19670142635,316.1457509541583,,,80456.03719951984,-7.355513379759785e-06,-0.0,-7.355513379759785e-06,,,,,,,
HX_1,3,0.2986415094339623,0.09954716981132075,1.4566821838244381,0.000893588034749122,101.32273061443084,1753.7002041330738,2274.5327974669563,400.0,143.6125329983828,604.7234741531466,0.4753114466382393,0.0,true,6.946404717412569,24482.56817104329,283.05632229780866,,,74034.32745422826,-7.103159445549435e-06,-0.0,-7.103159445549435e-06,,,,,,,
HX_1,4,0.398188679245283,0.09954716981132075,1.308388920271946,0.0008325845515259221,101.3227235112714,1698.6275147486908,2193.5354285871563,400.0,143.6125329983828,604.7234741531466,0.47325688269744326,0.0,true,6.757660513051548,24938.644110260902,256.9442311470644,,,68867.69761898463,-6.879992668231687e-06,-0.0,-6.879992668231687e-06,,,,,,,
HX_1,5,0.49773584905660373,0.09954716981132075,1.1851963823970557,0.0007799006865357543,101.32271663127874,1648.9714699172491,2120.783759629806,400.0,143.6125329983828,604.7234741531466,0.4713440051919402,0.0,true,6.5874801509657654,25369.17810487209,235.43633257904796,,,64437.598932296154,-6.679634395507081e-06,-0.0,-6.679634395507081e-06,,,,,,,
HX_1,6,0.5972830188679246,0.09954716981132075,1.0808345382242022,0.0007338294471733904,101.32270995164434,1603.8260558456668,2054.882089624995,400.0,143.6125329983828,604.7234741531466,0.4695526864305045,0.0,true,6.432758553692323,25777.669757237894,217.3795729888794,,,60567.320218784276,-6.498197739215848e-06,-0.0,-6.498197739215848e-06,,,,,,,
HX_1,7,0.6968301886792453,0.09954716981132075,0.9914129767924007,0.0006932076436947808,101.32270345344661,1562.5115952431142,1994.7833565155659,400.0,143.6125329983828,604.7234741531466,0.46786776495529636,0.0,true,6.291166341212847,26166.71642796673,202.00938672223901,,,57153.422613910974,-6.332771247172671e-06,-0.0,-6.332771247172671e-06,,,,,,,
HX_1,8,0.796377358490566,0.09954716981132075,0.9140775259799248,0.0006571350732061431,101.32269712067537,1524.4879047333793,1939.6568206894337,400.0,143.6125329983828,604.7234741531466,0.4662768416149061,0.0,true,6.160852205053697,26538.450312902227,188.77253183820062,,,54119.21859447781,-6.181048951334316e-06,-0.0,-6.181048951334316e-06,,,,,,,
HX_1,9,0.8959245283018867,0.09954716981132075,0.8466410949575066,0.0006248949782462482,101.32269093962641,1489.3171432014565,1888.830445946108,400.0,143.6125329983828,604.7234741531466,0.4647695595812761,0.0,true,6.04031558264968,26894.66424082032,177.25622609834335,,,51404.39663822787,-6.041168316783753e-06,-0.0,-6.041168316783753e-06,,,,,,,
