stage_name,i,x[m],dx[m],qprime[MW/m],UA_prime[MW/K/m],gas_P[kPa],gas_T[°C],gas_h[kJ/kg],water_P[kPa],water_T[°C],water_h[kJ/kg],gas_eps[-],water_x[-],boiling,gas_V[m/s],Re_gas[-],h_gas[W/m^2/K],water_V[m/s],Re_water[-],h_water[W/m^2/K],dP_fric[kPa],dP_minor[kPa],dP_total[kPa],water_dP_fric[kPa],water_dP_minor[kPa],water_dP_total[kPa],water_cp[kJ/kg/K],water_mu[Pa*s],water_k[W/m/K],water_rho[kg/m^3]
HX_1,0,0.0,0.09954716981132075,2.2240818715876336,0.001237964785224431,101.325,1915.2969035755818,2499.9777686340844,1000.0,179.88563239146663,762.6828443354104,0.47618322127104895,0.0,true,7.824243733547067,24284.41101361785,445.87196429899507,,,110259.03020040024,-8.37665630574542e-06,-0.0023771592522904123,-0.0023855359085961578,,,,,,,
HX_1,1,0.09954716981132075,0.09954716981132075,1.7537623269079559,0.001021756182137794,101.3226144640914,1835.0919358164774,2381.6306101186824,1000.0,179.88563239146663,762.6828443354104,0.4733999018228616,0.0,true,7.53766842376815,24896.15855709738,341.1055984589685,,,94067.44755498323,-8.022375953069253e-06,-0.0,-8.022375953069253e-06,,,,,,,
HX_1,2,0.1990943396226415,0.09954716981132075,1.5095817606204256,0.0009334283617567133,101.32260644171545,1771.5632244779886,2288.309950140494,1000.0,179.88563239146663,762.6828443354104,0.4711049296770832,0.0,true,7.310532660540477,25409.908419276722,300.67887344432097,,,84703.92812938971,-7.74313484914661e-06,-0.0,-7.74313484914661e-06,,,,,,,
HX_1,3,0.2986415094339623,0.09954716981132075,1.3522540491349502,0.0008704636688890229,101.32259869858059,1716.6624248478843,2207.982551136045,1000.0,179.88563239146663,762.6828443354104,0.46905165408727145,0.0,true,7.114244510044975,25876.579000892234,272.9483288728547,,,78594.25270658552,-7.50293716676475e-06,-0.0,-7.50293716676475e-06,,,,,,,
HX_1,4,0.398188679245283,0.09954716981132075,1.2269001051679012,0.0008172277845496455,101.32259119564343,1667.3007664777424,2136.026825786152,1000.0,179.88563239146663,762.6828443354104,0.4671471211636856,0.0,true,6.937760596067531,26315.55600134622,250.53272095227902,,,73610.16761856839,-7.287879642646564e-06,-0.0,-7.287879642646564e-06,,,,,,,
HX_1,5,0.49773584905660373,0.09954716981132075,1.120995642652124,0.0007706089851700909,101.32258390776379,1622.3564088347102,2070.7413958362104,1000.0,179.88563239146663,762.6828443354104,0.46536251439528753,0.0,true,6.777069970481676,26732.37554013843,231.69714767339534,,,69276.88846263514,-7.092828383073605e-06,-0.0,-7.092828383073605e-06,,,,,,,
HX_1,6,0.5972830188679246,0.09954716981132075,1.0299599192349465,0.0007293402317970729,101.3225768149354,1581.1523244397208,2011.0913214785885,1000.0,179.88563239146663,762.6828443354104,0.4636821640686202,0.0,true,6.6297520389723745,27129.81548599952,215.61545614864912,,,65445.308726113864,-6.9146587462185355e-06,-0.0,-6.9146587462185355e-06,,,,,,,
HX_1,7,0.6968301886792453,0.09954716981132075,0.9509503434218055,0.0006925541544647551,101.32256990027665,1543.171140594331,1956.2854119547605,1000.0,179.88563239146663,762.6828443354104,0.46209411957917523,0.0,true,6.493957025427481,27509.95623972768,201.72726417863137,,,62029.590890326246,-6.7509851752107845e-06,-0.0,-6.7509851752107845e-06,,,,,,,
HX_1,8,0.796377358490566,0.09954716981132075,0.8818394195202398,0.0006595673226418409,101.32256314929147,1507.993736146027,1905.6837356079839,1000.0,179.88563239146663,762.6828443354104,0.4605884545652309,0.0,true,6.368186435097293,27874.53235062257,189.6160033811697,,,58965.14614488759,-6.599881185856742e-06,-0.0,-6.599881185856742e-06,,,,,,,
HX_1,9,0.8959245283018867,0.09954716981132075,0.8209627919181594,0.0006298255831355206,101.32255654941028,1475.274500015138,1858.7595691993931,1000.0,179.88563239146663,762.6828443354104,0.4591567578918906,0.0,true,6.251204595726967,28225.023987473636,178.96318079485184,,,56200.24315628764,-6.459763362902782e-06,-0.0,-6.459763362902782e-06,,,,,,,
HX_1,10,0.9954716981132075,0.09954716981132075,0.7669979113138028,0.0006028750071584725,101.32255008964692,1444.7254075928572,1815.0747510673702,1000.0,179.88563239146663,762.6828443354104,0.4577918386357689,0.0,true,6.141981725481143,28562.705437619556,169.52123043446332,,,53692.737170198445,-6.329316191488061e-06,-0.0,-6.329316191488061e-06,,,,,,,
