stage_name,i,x[m],dx[m],qprime[MW/m],UA_prime[MW/K/m],gas_P[kPa],gas_T[°C],gas_h[kJ/kg],water_P[kPa],water_T[°C],water_h[kJ/kg],gas_eps[-],water_x[-],boiling,gas_V[m/s],Re_gas[-],h_gas[W/m^2/K],water_V[m/s],Re_water[-],h_water[W/m^2/K],dP_fric[kPa],dP_minor[kPa],dP_total[kPa],water_dP_fric[kPa],water_dP_minor[kPa],water_dP_total[kPa],water_cp[kJ/kg/K],water_mu[Pa*s],water_k[W/m/K],water_rho[kg/m^3]
HX_1,0,0.0,0.09954716981132075,2.460068884744623,0.0013282387863849882,101.325,1981.2459839107387,2612.289259505189,1000.0,179.88563239146663,762.6828443354104,0.4831288761266683,0.0,true,5.794556053642492,17103.2264582835,501.9518203178098,,,117793.55165811081,-4.847459491036248e-06,-0.0012635670731888345,-0.0012684145326798705,,,,,,,
HX_1,1,0.09954716981132075,0.09954716981132075,1.8549338737055736,0.0010589086855753525,101.32373158546733,1858.7681529928468,2429.9030038208966,1000.0,179.88563239146663,762.6828443354104,0.4790494120056653,0.0,true,5.479815424702216,17751.94022522136,359.34832809651897,,,97797.27388201954,-4.54223215971944e-06,-0.0,-4.54223215971944e-06,,,,,,,
HX_1,2,0.1990943396226415,0.09954716981132075,1.514023387854841,0.0009338314820607815,101.32372704323517,1765.806966884119,2292.3806580573682,1000.0,179.88563239146663,762.6828443354104,0.47575513256650637,0.0,true,5.24087114818585,18288.876373995132,300.6619333214054,,,84984.18201411201,-4.312460251488713e-06,-0.0,-4.312460251488713e-06,,,,,,,
HX_1,3,0.2986415094339623,0.09954716981132075,1.2977063432267881,0.000846481206154415,101.32372273077492,1689.4936285066683,2180.132965138959,1000.0,179.88563239146663,762.6828443354104,0.47291054722186165,0.0,true,5.044717947291026,18762.31620772408,262.5903624441595,,,76532.95088085986,-4.125136649004162e-06,-0.0,-4.125136649004162e-06,,,,,,,
HX_1,4,0.398188679245283,0.09954716981132075,1.1355221769603145,0.0007764248999495506,101.32371860563826,1623.7400117823267,2083.922732006678,1000.0,179.88563239146663,762.6828443354104,0.4703502835444061,0.0,true,4.87570710090912,19196.553392372833,233.91945975609866,,,69944.78977741588,-3.9647030194088005e-06,-0.0,-3.9647030194088005e-06,,,,,,,
HX_1,5,0.49773584905660373,0.09954716981132075,1.0064472915717966,0.0007180135648022544,101.32371464093525,1565.9220644959041,1999.7366186053612,1000.0,179.88563239146663,762.6828443354104,0.4680097154071158,0.0,true,4.727093832068162,19600.520418897697,211.2331943543479,,,64490.0716082263,-3.824393684875026e-06,-0.0,-3.824393684875026e-06,,,,,,,
HX_1,6,0.5972830188679246,0.09954716981132075,0.9010689747668511,0.0006684443044269156,101.32371081654156,1514.4399998809336,1925.1199466107157,1000.0,179.88563239146663,762.6828443354104,0.46585096637644485,0.0,true,4.594766102307963,19979.23004643676,192.79819995114863,,,59867.98806856715,-3.7000749286209603e-06,-0.0,-3.7000749286209603e-06,,,,,,,
HX_1,7,0.6968301886792453,0.09954716981132075,0.8135636376581773,0.0006258352123416209,101.32370711646662,1468.1475300318366,1858.3158837473172,1000.0,179.88563239146663,762.6828443354104,0.4638463748713588,0.0,true,4.475777531607319,20336.3192275353,177.51768684266185,,,55895.19374993248,-3.588793989624874e-06,-0.0,-3.588793989624874e-06,,,,,,,
HX_1,8,0.796377358490566,0.09954716981132075,0.7398859913832732,0.0005888089457946924,101.32370352767263,1426.1781192960334,1797.9993509229037,1000.0,179.88563239146663,762.6828443354104,0.46197434674621407,0.0,true,4.3679008058006765,20674.641633046238,164.6435748604119,,,52441.33676626534,-3.4883279442377052e-06,-0.0,-3.4883279442377052e-06,,,,,,,
HX_1,9,0.8959245283018867,0.09954716981132075,0.6771075530672928,0.0005563274072666527,101.3237000393447,1387.8597601759948,1743.1451814148843,1000.0,179.88563239146663,762.6828443354104,0.46021759720079936,0.0,true,4.269408619388546,20996.497034007898,153.64631673266686,,,49409.160478944454,-3.3969598004471196e-06,-0.0,-3.3969598004471196e-06,,,,,,,
