stage_name,i,x[m],dx[m],qprime[MW/m],UA_prime[MW/K/m],gas_P[kPa],gas_T[°C],gas_h[kJ/kg],water_P[kPa],water_T[°C],water_h[kJ/kg],gas_eps[-],water_x[-],boiling,gas_V[m/s],Re_gas[-],h_gas[W/m^2/K],water_V[m/s],Re_water[-],h_water[W/m^2/K],dP_fric[kPa],dP_minor[kPa],dP_total[kPa],water_dP_fric[kPa],water_dP_minor[kPa],water_dP_total[kPa],water_cp[kJ/kg/K],water_mu[Pa*s],water_k[W/m/K],water_rho[kg/m^3]
HX_1,0,0.0,0.09954716981132075,2.4565346466290188,0.0013257871916587585,101.325,1981.2459839107391,2612.28925950519,1000.0,179.88563239146663,762.6828443354104,0.4831288761266683,0.0,true,3.8630373690949975,11402.150972189043,500.2832222728212,,,117690.51994501887,-2.387487181339089e-06,-0.0005615853658617049,-0.000563972853043044,,,,,,,
HX_1,1,0.09954716981132075,0.09954716981132075,1.6876502839425536,0.000987041479529628,101.32443602714696,1797.4531881050393,2339.102910686869,1000.0,179.88563239146663,762.6828443354104,0.47689774325544465,0.0,true,3.5481175759733525,12067.61383036733,323.572412063129,,,92046.12628950039,-2.1609294730072205e-06,-0.0,-2.1609294730072205e-06,,,,,,,
HX_1,2,0.1990943396226415,0.09954716981132075,1.2702551275842966,0.0008264123201506724,101.32443386621749,1669.9064520129905,2151.4226684199975,1000.0,179.88563239146663,762.6828443354104,0.47215960087371023,0.0,true,3.3295577516406736,12592.671430097671,253.77393562248983,,,75700.92814180732,-2.0057402340513867e-06,-0.0,-2.0057402340513867e-06,,,,,,,
HX_1,3,0.2986415094339623,0.09954716981132075,1.0286403182236006,0.0007231067640268178,101.32443186047726,1573.095754690161,2010.1601139935592,1000.0,179.88563239146663,762.6828443354104,0.4683056658265443,0.0,true,3.16366618132929,13032.804956966593,212.99972322953968,,,65576.6274007722,-1.889126398621999e-06,-0.0,-1.889126398621999e-06,,,,,,,
HX_1,4,0.398188679245283,0.09954716981132075,0.8636482220198701,0.0006465100656047353,101.32442997135085,1494.1237099200757,1895.7670635080497,1000.0,179.88563239146663,762.6828443354104,0.4649796416544455,0.0,true,3.0283423316017073,13422.628091712219,184.77544335612762,,,58270.912611962776,-1.7947853908604477e-06,-0.0,-1.7947853908604477e-06,,,,,,,
HX_1,5,0.49773584905660373,0.09954716981132075,0.7415470603235691,0.0005863695534068483,101.32442817656546,1427.3794442595959,1799.7224569400987,1000.0,179.88563239146663,762.6828443354104,0.4620295230859933,0.0,true,2.9139715961931065,13776.503748915813,163.74820387721394,,,52583.00386147585,-1.7156204956013382e-06,-0.0,-1.7156204956013382e-06,,,,,,,
HX_1,6,0.5972830188679246,0.09954716981132075,0.6472772731522124,0.0005376386895137262,101.32442646094496,1369.7236073979225,1717.2564784956467,1000.0,179.88563239146663,762.6828443354104,0.45937053960605967,0.0,true,2.8151744889282657,14102.25770574191,147.39878245912584,,,47984.791600382785,-1.6476675601568377e-06,-0.0,-1.6476675601568377e-06,,,,,,,
HX_1,7,0.6968301886792453,0.09954716981132075,0.5723773955901892,0.0004972543426490792,101.32442481327739,1319.1149612935915,1645.274056190257,1000.0,179.88563239146663,762.6828443354104,0.456946205041442,0.0,true,2.7284532123192875,14405.085314964006,134.29295172375873,,,44175.76140531936,-1.5883615141061458e-06,-0.0,-1.5883615141061458e-06,,,,,,,
HX_1,8,0.796377358490566,0.09954716981132075,0.5115343769314489,0.00046318599478088773,101.32442322491589,1274.1287954509967,1581.621100777651,1000.0,179.88563239146663,762.6828443354104,0.4547158181194412,0.0,true,2.651366429963403,14688.746102159805,123.53593253848561,,,40961.46922460637,-1.5359163091244388e-06,-0.0,-1.5359163091244388e-06,,,,,,,
HX_1,9,0.8959245283018867,0.09954716981132075,0.46121193586868015,0.0004340225851235717,101.32442168899958,1233.7281006602361,1524.7343768472977,1000.0,179.88563239146663,762.6828443354104,0.4526488119011496,0.0,true,2.5821371574701764,14956.081027233595,114.53729497667867,,,38208.148312792015,-1.4890414384316946e-06,-0.0,-1.4890414384316946e-06,,,,,,,
HX_1,10,0.9954716981132075,0.09954716981132075,0.41896136864245204,0.0004087499994763709,101.32442019995814,1197.1344584387807,1473.4439118220716,1000.0,179.88563239146663,762.6828443354104,0.45072156074143177,0.0,true,2.519431522904507,15209.300336603399,106.89085916143951,,,35820.175541226374,-1.4467706798110143e-06,-0.0,-1.4467706798110143e-06,,,,,,,
HX_1,11,1.0950188679245283,0.09954716981132075,0.38303345819208684,0.00038661937589999607,101.32441875318746,1163.7489097140888,1426.8520493850708,1000.0,179.88563239146663,762.6828443354104,0.4489153843711432,0.0,true,2.462223169995141,15450.163139292223,100.30766533063073,,,33727.16768608921,-1.4083637910280213e-06,-0.0,-1.4083637910280213e-06,,,,,,,
